scene_name,quest_category,choice_sections,normal_sections,total_sections,total_lines,file_path
q000_vr_tutorial,main_quests/prologue/q000,11,92,103,134,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q000\scenes\q000_vr_tutorial.scnlocjson
q001_00aa_jackie_hide_body_tutorial,main_quests/prologue/q001,1,9,10,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00aa_jackie_hide_body_tutorial.scnlocjson
q001_00ab_jackie_double_takedown,main_quests/prologue/q001,0,6,6,11,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00ab_jackie_double_takedown.scnlocjson
q001_00a_before_mission,main_quests/prologue/q001,2,39,41,46,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00a_before_mission.scnlocjson
q001_00b_dead_girl,main_quests/prologue/q001,1,12,13,13,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00b_dead_girl.scnlocjson
q001_00b_shooting,main_quests/prologue/q001,0,7,7,7,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00b_shooting.scnlocjson
q001_00b_tbug_reminder_secure_the_area,main_quests/prologue/q001,0,2,2,4,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00b_tbug_reminder_secure_the_area.scnlocjson
q001_00cd_boss_clean,main_quests/prologue/q001,0,6,6,11,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00cd_boss_clean.scnlocjson
q001_00c_rescuing_girl,main_quests/prologue/q001,9,54,63,73,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00c_rescuing_girl.scnlocjson
q001_00d_leaving,main_quests/prologue/q001,5,38,43,66,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00d_leaving.scnlocjson
q001_00e_scavenger_conversation,main_quests/prologue/q001,0,7,7,12,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00e_scavenger_conversation.scnlocjson
q001_00ff_max_tac,main_quests/prologue/q001,1,6,7,16,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00ff_max_tac.scnlocjson
q001_00f_ride_with_jackie,main_quests/prologue/q001,3,32,35,68,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00f_ride_with_jackie.scnlocjson
q001_00g_broken_gate,main_quests/prologue/q001,0,4,4,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00g_broken_gate.scnlocjson
q001_00_aaa_jackie_takedown_comment,main_quests/prologue/q001,0,1,1,1,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_00_aaa_jackie_takedown_comment.scnlocjson
q001_01aa_epilog_house_av,main_quests/prologue/q001,0,3,3,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_01aa_epilog_house_av.scnlocjson
q001_01_wakeup,main_quests/prologue/q001,2,11,13,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_01_wakeup.scnlocjson
q001_01_wakeup_stanley,main_quests/prologue/q001,0,1,1,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_01_wakeup_stanley.scnlocjson
q001_02a_fistfight_tutorial,main_quests/prologue/q001,3,21,24,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_02a_fistfight_tutorial.scnlocjson
q001_03a_jackie_dex_intro,main_quests/prologue/q001,14,49,63,129,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_03a_jackie_dex_intro.scnlocjson
q001_03a_meet_jackie_downstairs,main_quests/prologue/q001,9,42,51,92,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_03a_meet_jackie_downstairs.scnlocjson
q001_04a_rd_assistant,main_quests/prologue/q001,2,26,28,36,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_04a_rd_assistant.scnlocjson
q001_04c_boxing_match,main_quests/prologue/q001,1,2,3,4,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_04c_boxing_match.scnlocjson
q001_04_ripperdoc,main_quests/prologue/q001,22,59,81,155,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_04_ripperdoc.scnlocjson
q001_05_tbug_netrunner_tut,main_quests/prologue/q001,0,1,1,3,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_05_tbug_netrunner_tut.scnlocjson
q001_intro_04d_hologram_cutscene,main_quests/prologue/q001,0,1,1,0,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\q001_intro_04d_hologram_cutscene.scnlocjson
q001_02_fatman_vending,main_quests/prologue/q001,0,1,1,1,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\mb_scenes\q001_02_fatman_vending.scnlocjson
q001_03_vendor_phone,main_quests/prologue/q001,0,1,1,4,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\mb_scenes\q001_03_vendor_phone.scnlocjson
q001_04_dirtboy_girl,main_quests/prologue/q001,0,1,1,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\mb_scenes\q001_04_dirtboy_girl.scnlocjson
q001_intro_04b_technicians,main_quests/prologue/q001,0,5,5,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q001\scenes\mb_scenes\q001_intro_04b_technicians.scnlocjson
q003_00_call_jackie,main_quests/prologue/q003,4,23,27,57,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_00_call_jackie.scnlocjson
q003_01a_militech,main_quests/prologue/q003,7,56,63,112,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_01a_militech.scnlocjson
q003_01b_meat_factory,main_quests/prologue/q003,6,33,39,74,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_01b_meat_factory.scnlocjson
q003_01_call_militech,main_quests/prologue/q003,3,11,14,20,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_01_call_militech.scnlocjson
q003_02_maelstrom_corridor,main_quests/prologue/q003,8,18,26,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_02_maelstrom_corridor.scnlocjson
q003_02_maelstrom_corridor_part2,main_quests/prologue/q003,0,24,24,28,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_02_maelstrom_corridor_part2.scnlocjson
q003_02_no_deal,main_quests/prologue/q003,2,20,22,37,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_02_no_deal.scnlocjson
q003_03a_militech_invades,main_quests/prologue/q003,1,52,53,79,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_03a_militech_invades.scnlocjson
q003_03b_escape_office,main_quests/prologue/q003,1,16,17,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_03b_escape_office.scnlocjson
q003_03_deal,main_quests/prologue/q003,14,99,113,245,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_03_deal.scnlocjson
q003_04d_shootout_militech,main_quests/prologue/q003,2,37,39,60,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_04d_shootout_militech.scnlocjson
q003_04e_pre_combat_patrol_dialogues,main_quests/prologue/q003,0,9,9,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_04e_pre_combat_patrol_dialogues.scnlocjson
q003_04_shootout,main_quests/prologue/q003,0,32,32,38,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_04_shootout.scnlocjson
q003_05_transition,main_quests/prologue/q003,6,36,42,69,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_05_transition.scnlocjson
q003_06a_boss_combat,main_quests/prologue/q003,0,27,27,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_06a_boss_combat.scnlocjson
q003_06a_boss_oneliners,main_quests/prologue/q003,0,16,16,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_06a_boss_oneliners.scnlocjson
q003_07aa_final_traitor,main_quests/prologue/q003,5,54,59,103,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_07aa_final_traitor.scnlocjson
q003_07a_final_corp,main_quests/prologue/q003,6,45,51,92,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_07a_final_corp.scnlocjson
q003_07_final,main_quests/prologue/q003,3,12,15,30,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_07_final.scnlocjson
q003_08_stout,main_quests/prologue/q003,4,30,34,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q003\scenes\q003_08_stout.scnlocjson
q004_00_lizzies_nightclub_mood_scenes,main_quests/prologue/q004,0,7,7,38,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_00_lizzies_nightclub_mood_scenes.scnlocjson
q004_01_meet_the_lizzies,main_quests/prologue/q004,3,30,33,53,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_01_meet_the_lizzies.scnlocjson
q004_02_meeting_evelyn,main_quests/prologue/q004,23,112,135,284,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_02_meeting_evelyn.scnlocjson
q004_03_this_is_judy,main_quests/prologue/q004,7,40,47,96,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_03_this_is_judy.scnlocjson
q004_04a_bd_tutorial_robbery,main_quests/prologue/q004,6,32,38,83,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_04a_bd_tutorial_robbery.scnlocjson
q004_04b_after_tutorial,main_quests/prologue/q004,6,32,38,84,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_04b_after_tutorial.scnlocjson
q004_05_bd_yorinobu,main_quests/prologue/q004,37,57,94,157,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_05_bd_yorinobu.scnlocjson
q004_06_see_you_later_evelyn,main_quests/prologue/q004,9,44,53,140,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_06_see_you_later_evelyn.scnlocjson
q004_07_lets_meet_dex,main_quests/prologue/q004,2,28,30,72,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q004\scenes\q004_07_lets_meet_dex.scnlocjson
q005_00_jackie_afterlife_chat,main_quests/prologue/q005,0,0,0,0,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_00_jackie_afterlife_chat.scnlocjson
q005_01a_slice_of_afterlife,main_quests/prologue/q005,17,131,148,276,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_01a_slice_of_afterlife.scnlocjson
q005_01_plan,main_quests/prologue/q005,15,85,100,226,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_01_plan.scnlocjson
q005_02_cab_ride,main_quests/prologue/q005,13,64,77,140,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_02_cab_ride.scnlocjson
q005_03_entrance,main_quests/prologue/q005,6,71,77,134,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_03_entrance.scnlocjson
q005_04_spiderbot,main_quests/prologue/q005,22,100,122,268,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_04_spiderbot.scnlocjson
q005_05_hotel_fluff,main_quests/prologue/q005,7,51,58,198,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_05_hotel_fluff.scnlocjson
q005_06_undercover,main_quests/prologue/q005,0,9,9,16,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_06_undercover.scnlocjson
q005_07_vip_apartment,main_quests/prologue/q005,7,69,76,200,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_07_vip_apartment.scnlocjson
q005_09_attack,main_quests/prologue/q005,8,95,103,155,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_09_attack.scnlocjson
q005_10_taking_the_chip,main_quests/prologue/q005,0,33,33,79,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_10_taking_the_chip.scnlocjson
q005_14_after_escape,main_quests/prologue/q005,11,83,94,158,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_14_after_escape.scnlocjson
q005_15_no_tell_motel,main_quests/prologue/q005,16,57,73,114,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\main_quests\prologue\q005\scenes\q005_15_no_tell_motel.scnlocjson
sq004_00_chicken_test,side_quests/sq004,7,0,7,21,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_00_chicken_test.scnlocjson
sq004_01_call,side_quests/sq004,1,5,6,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_01_call.scnlocjson
sq004_02_intro,side_quests/sq004,16,114,130,226,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_02_intro.scnlocjson
sq004_04_drive,side_quests/sq004,1,22,23,54,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_04_drive.scnlocjson
sq004_05_infiltration,side_quests/sq004,1,26,27,52,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_05_infiltration.scnlocjson
sq004_06_prison_escape,side_quests/sq004,6,47,53,91,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_06_prison_escape.scnlocjson
sq004_07_chase,side_quests/sq004,0,35,35,71,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_07_chase.scnlocjson
sq004_08_farm,side_quests/sq004,19,124,143,262,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_08_farm.scnlocjson
sq004_09_morning_after,side_quests/sq004,8,58,66,110,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq004\scenes\sq004_09_morning_after.scnlocjson
sq006_00a_phonecall,side_quests/sq006,2,6,8,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_00a_phonecall.scnlocjson
sq006_01a_apartment_welcome,side_quests/sq006,7,46,53,153,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_01a_apartment_welcome.scnlocjson
sq006_02a_tour,side_quests/sq006,3,16,19,45,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_02a_tour.scnlocjson
sq006_02b_investigation,side_quests/sq006,23,47,70,127,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_02b_investigation.scnlocjson
sq006_02c_conclusion,side_quests/sq006,2,6,8,21,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_02c_conclusion.scnlocjson
sq006_04a_secret_lab,side_quests/sq006,2,20,22,50,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_04a_secret_lab.scnlocjson
sq006_05a_phonecalls,side_quests/sq006,3,12,15,49,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_05a_phonecalls.scnlocjson
sq006_06a_clandestine,side_quests/sq006,11,43,54,144,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_06a_clandestine.scnlocjson
sq006_07a_final_choice,side_quests/sq006,10,49,59,150,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\sq006_07a_final_choice.scnlocjson
sq006_xx_debug_scenes,side_quests/sq006,4,6,10,18,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq006\scenes\test\sq006_xx_debug_scenes.scnlocjson
sq011_00_intro,side_quests/sq011,6,20,26,67,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_00_intro.scnlocjson
sq011_01_kerry_mansion,side_quests/sq011,26,121,147,283,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_01_kerry_mansion.scnlocjson
sq011_02_totentanz,side_quests/sq011,1,14,15,25,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_02_totentanz.scnlocjson
sq011_07a_royce,side_quests/sq011,7,73,80,196,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_07a_royce.scnlocjson
sq011_07b_thugs,side_quests/sq011,5,100,105,208,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_07b_thugs.scnlocjson
sq011_07c_combat,side_quests/sq011,0,4,4,14,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_07c_combat.scnlocjson
sq011_08b_denny_henry,side_quests/sq011,10,63,73,157,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_08b_denny_henry.scnlocjson
sq011_08_nancy_saved,side_quests/sq011,6,36,42,80,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_08_nancy_saved.scnlocjson
sq011_09_nancy_call,side_quests/sq011,0,5,5,11,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_09_nancy_call.scnlocjson
sq011_10_concert,side_quests/sq011,27,131,158,271,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq011\scenes\sq011_10_concert.scnlocjson
sq012_00_phonecalls,side_quests/sq012,4,20,24,55,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_00_phonecalls.scnlocjson
sq012_01a_peralez_car,side_quests/sq012,9,27,36,85,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_01a_peralez_car.scnlocjson
sq012_02a_braindance,side_quests/sq012,8,14,22,66,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_02a_braindance.scnlocjson
sq012_03a_av_pad,side_quests/sq012,4,24,28,56,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_03a_av_pad.scnlocjson
sq012_04a_meet_river,side_quests/sq012,11,45,56,113,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_04a_meet_river.scnlocjson
sq012_05a_sex_shop,side_quests/sq012,12,64,76,135,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_05a_sex_shop.scnlocjson
sq012_05b_market_interview,side_quests/sq012,15,88,103,181,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_05b_market_interview.scnlocjson
sq012_06a_rqr_ext,side_quests/sq012,4,31,35,77,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_06a_rqr_ext.scnlocjson
sq012_06b_rqr_investigation,side_quests/sq012,24,52,76,200,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_06b_rqr_investigation.scnlocjson
sq012_06c_rqr_phonecalls,side_quests/sq012,0,10,10,20,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_06c_rqr_phonecalls.scnlocjson
sq012_07a_conclusions,side_quests/sq012,9,37,46,106,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_07a_conclusions.scnlocjson
sq012_08a_peralez_apartment,side_quests/sq012,8,44,52,96,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq012\scenes\sq012_08a_peralez_apartment.scnlocjson
sq017_01_phone_call_1,side_quests/sq017,2,6,8,21,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_01_phone_call_1.scnlocjson
sq017_02_coffee_cart,side_quests/sq017,2,9,11,11,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_02_coffee_cart.scnlocjson
sq017_03_freeway_drive,side_quests/sq017,2,26,28,46,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_03_freeway_drive.scnlocjson
sq017_04_highwaymen,side_quests/sq017,15,107,122,166,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_04_highwaymen.scnlocjson
sq017_05_car_chase,side_quests/sq017,1,13,14,24,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_05_car_chase.scnlocjson
sq017_06_capitan_caliente,side_quests/sq017,9,66,75,125,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_06_capitan_caliente.scnlocjson
sq017_07_phone_call_2,side_quests/sq017,1,4,5,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_07_phone_call_2.scnlocjson
sq017_08_club_outside,side_quests/sq017,10,61,71,150,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_08_club_outside.scnlocjson
sq017_09_club_inside,side_quests/sq017,11,79,90,162,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_09_club_inside.scnlocjson
sq017_10_us_crack_intro,side_quests/sq017,8,52,60,113,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_10_us_crack_intro.scnlocjson
sq017_11_concert_cancelled,side_quests/sq017,0,8,8,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_11_concert_cancelled.scnlocjson
sq017_16_phone_call_3,side_quests/sq017,0,2,2,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_16_phone_call_3.scnlocjson
sq017_17_pachinko,side_quests/sq017,1,3,4,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_17_pachinko.scnlocjson
sq017_18_premiere,side_quests/sq017,18,115,133,257,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq017\scenes\sq017_18_premiere.scnlocjson
sq018_00_mama_welles_holocall,side_quests/sq018,3,14,17,43,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_00_mama_welles_holocall.scnlocjson
sq018_01_mama_welles,side_quests/sq018,6,35,41,80,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_01_mama_welles.scnlocjson
sq018_02_storage,side_quests/sq018,30,87,117,227,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_02_storage.scnlocjson
sq018_03a_misty,side_quests/sq018,4,10,14,32,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_03a_misty.scnlocjson
sq018_03b_victor,side_quests/sq018,4,10,14,23,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_03b_victor.scnlocjson
sq018_03c_padre,side_quests/sq018,2,12,14,29,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_03c_padre.scnlocjson
